Iteration	Posterior	Likelihood	Prior	h	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda_hid[1]	lambda_hid[2]	lambda_hid_unorm[1]	lambda_hid_unorm[2]	lambda_obs[1]	lambda_obs[2]	lambda_obs[3]	lambda_obs[4]	lambda_obs[5]	lambda_obs[6]	lambda_obscomm	q_hid[1]	q_hid[2]	q_obs[1]	q_obs[2]	q_obs[3]	q_obs[4]	q_obs[5]	q_obs[6]	q_obs[7]	q_obs[8]	q_obs[9]	q_obs[10]	q_obs[11]	q_obs[12]	q_obs[13]	q_obs[14]	q_obs[15]	q_obs[16]	q_obs[17]	q_obs[18]	q_obs[19]	q_obs[20]	q_obs[21]	q_obs[22]	q_obs[23]	q_obs[24]	q_obs[25]	q_obs[26]	q_obs[27]	q_obs[28]	q_obs[29]	q_obs[30]	sig0
278	-1220.02	-1215.149	-4.871716	2.099891	0.002554	0.002554	0.002554	0.002554	0.002554	0.002554	3.30771	3.30771	3.30771	3.30771	3.30771	3.30771	0.00154308	1.99846	0.0277873	35.9876	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.09989	2.09989	0.00335107	0.0735431	0.0139849	0.042699	0.068204	0.00335107	0.113544	0.0975055	0.0927561	0.000142775	0.0735431	0.113544	0.272624	0.0917928	0.0816014	0.0139849	0.0975055	0.272624	0.110891	0.0170008	0.042699	0.0927561	0.0917928	0.110891	0.0348053	0.068204	0.000142775	0.0816014	0.0170008	0.0348053	5.312423
279	-1219.55	-1216.386	-3.163661	2.099891	0.0115297	0.0115297	0.0115297	0.0115297	0.0115297	0.0115297	3.29873	3.29873	3.29873	3.29873	3.29873	3.29873	0.00696604	1.99303	0.0591201	16.9147	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.09989	2.09989	0.00381218	0.0735431	0.0131322	0.0407373	0.07293	0.00381218	0.11786	0.0816792	0.130969	0.000184988	0.0735431	0.11786	0.301185	0.0808087	0.0613312	0.0131322	0.0816792	0.301185	0.110891	0.0149601	0.0407373	0.130969	0.0808087	0.110891	0.0313772	0.07293	0.000184988	0.0613312	0.0149601	0.0313772	4.193071
280	-1221.327	-1216.422	-4.90514	2.285196	0.0115297	0.0115297	0.0115297	0.0115297	0.0115297	0.0115297	3.29873	3.29873	3.29873	3.29873	3.29873	3.29873	0.00696604	1.99303	0.0591201	16.9147	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.2852	2.2852	0.00507204	0.0809649	0.0108537	0.0558086	0.07293	0.00507204	0.11686	0.0873056	0.134618	0.000194562	0.0809649	0.11686	0.299023	0.0728	0.0613312	0.0108537	0.0873056	0.299023	0.0946354	0.011998	0.0558086	0.134618	0.0728	0.0946354	0.0386265	0.07293	0.000194562	0.0613312	0.011998	0.0386265	4.193071
281	-1222.85	-1217.036	-5.814087	2.197828	0.00558976	0.00558976	0.00558976	0.00558976	0.00558976	0.00558976	3.30467	3.30467	3.30467	3.30467	3.30467	3.30467	0.00337723	1.99662	0.0411275	24.3146	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.19783	2.19783	0.00617578	0.0725401	0.0144806	0.0561696	0.0888024	0.00617578	0.115176	0.111043	0.142106	0.000180307	0.0725401	0.115176	0.300279	0.0930679	0.0713919	0.0144806	0.111043	0.300279	0.107439	0.0125819	0.0561696	0.142106	0.0930679	0.107439	0.0386265	0.0888024	0.000180307	0.0713919	0.0125819	0.0386265	4.731099
282	-1223.034	-1219.564	-3.469409	2.197828	0.0230976	0.0230976	0.0230976	0.0230976	0.0230976	0.0230976	3.28716	3.28716	3.28716	3.28716	3.28716	3.28716	0.0139551	1.98604	0.0838248	11.9296	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.19783	2.19783	0.00617578	0.0703477	0.0158219	0.0677609	0.067344	0.00617578	0.115176	0.105291	0.116594	0.000292069	0.0703477	0.115176	0.300279	0.0620715	0.0663306	0.0158219	0.105291	0.300279	0.107439	0.0103644	0.0677609	0.116594	0.0620715	0.107439	0.0572478	0.067344	0.000292069	0.0663306	0.0103644	0.0572478	3.67541
283	-1220.805	-1213.425	-7.380117	2.282274	0.00161788	0.00161788	0.00161788	0.00161788	0.00161788	0.00161788	3.3036	3.3036	3.3036	3.3036	3.3036	3.3036	0.000978989	1.99902	0.0221299	45.1877	1.65261	1.65261	1.65261	1.65261	1.65261	1.65261	1.652609	2.28227	2.28227	0.00760352	0.0748626	0.0136587	0.0527843	0.0658353	0.00760352	0.117535	0.094085	0.10143	0.000438107	0.0748626	0.117535	0.300279	0.0861962	0.0805294	0.0136587	0.094085	0.300279	0.0858797	0.0119164	0.0527843	0.10143	0.0861962	0.0858797	0.0537118	0.0658353	0.000438107	0.0805294	0.0119164	0.0537118	5.649936
284	-1229.743	-1216.883	-12.85941	2.415787	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	3.3023	3.3023	3.3023	3.3023	3.3023	3.3023	4.31293e-05	1.99996	0.00464383	215.34	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.41579	2.41579	0.00520352	0.0825821	0.0128416	0.0421805	0.0852901	0.00520352	0.117535	0.0873837	0.0938207	0.000767948	0.0825821	0.117535	0.300279	0.0653183	0.0704533	0.0128416	0.0873837	0.300279	0.0788486	0.0119164	0.0421805	0.0938207	0.0653183	0.0788486	0.131249	0.0852901	0.000767948	0.0704533	0.0119164	0.131249	7.96486
285	-1223.179	-1213.534	-9.644566	2.099622	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	7.12145e-05	3.3023	3.3023	3.3023	3.3023	3.3023	3.3023	4.31293e-05	1.99996	0.00464383	215.34	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.09962	2.09962	0.00408328	0.0572562	0.0125378	0.0372625	0.0777253	0.00408328	0.117535	0.0902814	0.103501	0.000649191	0.0572562	0.117535	0.300279	0.0874703	0.0737101	0.0125378	0.0902814	0.300279	0.0778436	0.0164926	0.0372625	0.103501	0.0874703	0.0778436	0.089061	0.0777253	0.000649191	0.0737101	0.0164926	0.089061	7.96486
286	-1219.575	-1214.796	-4.779071	2.108334	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	3.29904	3.29904	3.29904	3.29904	3.29904	3.29904	0.00202047	1.99798	0.0318002	31.4463	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.10833	2.10833	0.00456352	0.0596975	0.0146647	0.0412089	0.0759361	0.00456352	0.1138	0.098806	0.0848071	0.000613754	0.0596975	0.1138	0.300279	0.0874703	0.0615812	0.0146647	0.098806	0.300279	0.0791041	0.0161476	0.0412089	0.0848071	0.0874703	0.0791041	0.0948762	0.0759361	0.000613754	0.0615812	0.0161476	0.0948762	5.11243
287	-1219.176	-1214.155	-5.020904	2.207284	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	3.29904	3.29904	3.29904	3.29904	3.29904	3.29904	0.00202047	1.99798	0.0318002	31.4463	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.20728	2.20728	0.00693898	0.0596975	0.0110503	0.04103	0.0381738	0.00693898	0.0956386	0.0844245	0.0843963	0.000749632	0.0596975	0.0956386	0.302412	0.0746775	0.0776201	0.0110503	0.0844245	0.302412	0.0949012	0.0196127	0.04103	0.0843963	0.0746775	0.0949012	0.0700742	0.0381738	0.000749632	0.0776201	0.0196127	0.0700742	5.11243
288	-1220.238	-1216.811	-3.426873	1.958111	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	0.00333616	3.29904	3.29904	3.29904	3.29904	3.29904	3.29904	0.00202047	1.99798	0.0318002	31.4463	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	1.95811	1.95811	0.0059201	0.0678861	0.00937553	0.0333851	0.0375837	0.0059201	0.120414	0.0788584	0.103315	0.000622899	0.0678861	0.120414	0.302412	0.0877282	0.0671187	0.00937553	0.0788584	0.302412	0.121267	0.0280195	0.0333851	0.103315	0.0877282	0.121267	0.0700742	0.0375837	0.000622899	0.0671187	0.0280195	0.0700742	5.11243
289	-1222.253	-1218.609	-3.643983	1.958111	0.00337084	0.00337084	0.00337084	0.00337084	0.00337084	0.00337084	3.299	3.299	3.299	3.299	3.299	3.299	0.00204146	1.99796	0.0319652	31.284	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	1.95811	1.95811	0.00533054	0.07806	0.00815021	0.0330689	0.0342769	0.00533054	0.124206	0.113221	0.102132	0.000651157	0.07806	0.124206	0.286379	0.0919435	0.0679639	0.00815021	0.113221	0.286379	0.110713	0.0172541	0.0330689	0.102132	0.0919435	0.110713	0.0861221	0.0342769	0.000651157	0.0679639	0.0172541	0.0861221	5.104758
290	-1219.171	-1214.884	-4.287158	2.080489	0.00337084	0.00337084	0.00337084	0.00337084	0.00337084	0.00337084	3.299	3.299	3.299	3.299	3.299	3.299	0.00204146	1.99796	0.0319652	31.284	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.08049	2.08049	0.00534603	0.0650761	0.0101093	0.0423174	0.0349396	0.00534603	0.118998	0.118389	0.103723	0.000763236	0.0650761	0.118998	0.286379	0.079892	0.0752103	0.0101093	0.118389	0.286379	0.0835707	0.0143147	0.0423174	0.103723	0.079892	0.0835707	0.0693186	0.0349396	0.000763236	0.0752103	0.0143147	0.0693186	5.104758
291	-1228.994	-1225.448	-3.546203	2.107806	0.0185805	0.0185805	0.0185805	0.0185805	0.0185805	0.0185805	3.28379	3.28379	3.28379	3.28379	3.28379	3.28379	0.0112528	1.98875	0.0752214	13.2941	1.65119	1.65119	1.65119	1.65119	1.65119	1.65119	1.651187	2.10781	2.10781	0.00610212	0.0540388	0.0132189	0.0419396	0.043636	0.00610212	0.101761	0.118389	0.140324	0.000641704	0.0540388	0.101761	0.352491	0.0919829	0.0521246	0.0132189	0.118389	0.352491	0.120336	0.0175728	0.0419396	0.140324	0.0919829	0.120336	0.0826215	0.043636	0.000641704	0.0521246	0.0175728	0.0826215	3.835966
292	-1226.038	-1218.533	-7.504853	2.487512	0.0101945	0.0101945	0.0101945	0.0101945	0.0101945	0.0101945	3.4084	3.4084	3.4084	3.4084	3.4084	3.4084	0.00596414	1.99404	0.0546899	18.2849	1.7093	1.7093	1.7093	1.7093	1.7093	1.7093	1.709295	2.48751	2.48751	0.00623074	0.0599194	0.013468	0.0427056	0.0590996	0.00623074	0.101761	0.10719	0.104822	0.000742486	0.0599194	0.101761	0.352802	0.100337	0.0579426	0.013468	0.10719	0.352802	0.072427	0.0192752	0.0427056	0.104822	0.100337	0.072427	0.104732	0.0590996	0.000742486	0.0579426	0.0192752	0.104732	4.308554
293	-1224.772	-1217.122	-7.650666	2.487512	0.00672158	0.00672158	0.00672158	0.00672158	0.00672158	0.00672158	3.41187	3.41187	3.41187	3.41187	3.41187	3.41187	0.00393237	1.99607	0.0443853	22.53	1.7093	1.7093	1.7093	1.7093	1.7093	1.7093	1.709295	2.48751	2.48751	0.00635119	0.0678312	0.0120307	0.0401323	0.0567851	0.00635119	0.101695	0.0991632	0.127594	0.000959199	0.0678312	0.101695	0.352802	0.0754245	0.0570349	0.0120307	0.0991632	0.352802	0.0686854	0.0208318	0.0401323	0.127594	0.0754245	0.0686854	0.0741701	0.0567851	0.000959199	0.0570349	0.0208318	0.0741701	4.618078
294	-1221.622	-1217.434	-4.188196	2.077999	0.00463279	0.00463279	0.00463279	0.00463279	0.00463279	0.00463279	3.22904	3.22904	3.22904	3.22904	3.22904	3.22904	0.00286534	1.99713	0.0378778	26.4007	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.078	2.078	0.00604762	0.0823958	0.0120307	0.0430096	0.0697039	0.00604762	0.113702	0.0947308	0.112348	0.0014289	0.0823958	0.113702	0.274122	0.0977754	0.0601718	0.0120307	0.0947308	0.274122	0.0930437	0.0192858	0.0430096	0.112348	0.0977754	0.0930437	0.0696537	0.0697039	0.0014289	0.0601718	0.0192858	0.0696537	4.853136
295	-1220.42	-1216.397	-4.022832	2.077999	0.00586432	0.00586432	0.00586432	0.00586432	0.00586432	0.00586432	3.22781	3.22781	3.22781	3.22781	3.22781	3.22781	0.00362703	1.99637	0.0426241	23.4609	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.078	2.078	0.00655685	0.0645661	0.0146344	0.0542035	0.0767206	0.00655685	0.109678	0.103468	0.112348	0.0015459	0.0645661	0.109678	0.274122	0.095853	0.0693688	0.0146344	0.103468	0.274122	0.103771	0.0215883	0.0542035	0.112348	0.095853	0.103771	0.0555694	0.0767206	0.0015459	0.0693688	0.0215883	0.0555694	4.678108
296	-1223.113	-1218.82	-4.293533	2.077999	0.00586432	0.00586432	0.00586432	0.00586432	0.00586432	0.00586432	3.22781	3.22781	3.22781	3.22781	3.22781	3.22781	0.00362703	1.99637	0.0426241	23.4609	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.078	2.078	0.00485382	0.0595419	0.0149821	0.0542035	0.054048	0.00485382	0.132938	0.103468	0.0972993	0.00139368	0.0595419	0.132938	0.273105	0.0923489	0.0801981	0.0149821	0.103468	0.273105	0.108001	0.0316652	0.0542035	0.0972993	0.0923489	0.108001	0.0859355	0.054048	0.00139368	0.0801981	0.0316652	0.0859355	4.678108
297	-1221.439	-1218.654	-2.785057	2.091892	0.0151643	0.0151643	0.0151643	0.0151643	0.0151643	0.0151643	3.21851	3.21851	3.21851	3.21851	3.21851	3.21851	0.00937896	1.99062	0.0686409	14.5686	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.09189	2.09189	0.00393864	0.0691495	0.012997	0.0591848	0.0449151	0.00393864	0.124884	0.0846659	0.105494	0.00139368	0.0691495	0.124884	0.265547	0.0775643	0.0801981	0.012997	0.0846659	0.265547	0.108001	0.0270381	0.0591848	0.105494	0.0775643	0.108001	0.0806468	0.0449151	0.00139368	0.0801981	0.0270381	0.0806468	3.971693
298	-1222.876	-1217.686	-5.190362	1.992738	0.00120066	0.00120066	0.00120066	0.00120066	0.00120066	0.00120066	3.23248	3.23248	3.23248	3.23248	3.23248	3.23248	0.000742596	1.99926	0.0192727	51.8869	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	1.99274	1.99274	0.00430847	0.0699386	0.0130564	0.0489316	0.0542001	0.00430847	0.126594	0.0782699	0.115863	0.00104364	0.0699386	0.126594	0.300869	0.0684995	0.0649231	0.0130564	0.0782699	0.300869	0.0999722	0.036992	0.0489316	0.115863	0.0684995	0.0999722	0.0741728	0.0542001	0.00104364	0.0649231	0.036992	0.0741728	5.854896
299	-1222.698	-1219.078	-3.620243	2.157238	0.0150183	0.0150183	0.0150183	0.0150183	0.0150183	0.0150183	3.21866	3.21866	3.21866	3.21866	3.21866	3.21866	0.00928869	1.99071	0.0683082	14.6395	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.15724	2.15724	0.00396217	0.0739111	0.0122367	0.0492028	0.06143	0.00396217	0.126594	0.0779767	0.0924039	0.00116844	0.0739111	0.126594	0.312738	0.0720464	0.0642488	0.0122367	0.0779767	0.312738	0.109004	0.0437612	0.0492028	0.0924039	0.0720464	0.109004	0.0707586	0.06143	0.00116844	0.0642488	0.0437612	0.0707586	3.978896
300	-1225.777	-1223.087	-2.689599	2.023524	0.0150183	0.0150183	0.0150183	0.0150183	0.0150183	0.0150183	3.21866	3.21866	3.21866	3.21866	3.21866	3.21866	0.00928869	1.99071	0.0683082	14.6395	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.02352	2.02352	0.00383014	0.0674906	0.0150716	0.0538675	0.0629356	0.00383014	0.105631	0.0778364	0.119853	0.00108567	0.0674906	0.105631	0.329622	0.0696049	0.0642488	0.0150716	0.0778364	0.329622	0.121278	0.0469195	0.0538675	0.119853	0.0696049	0.121278	0.0627836	0.0629356	0.00108567	0.0642488	0.0469195	0.0627836	3.978896
301	-1224.104	-1220.201	-3.902538	2.265497	0.0172928	0.0172928	0.0172928	0.0172928	0.0172928	0.0172928	3.21638	3.21638	3.21638	3.21638	3.21638	3.21638	0.0106954	1.9893	0.0733243	13.638	1.61684	1.61684	1.61684	1.61684	1.61684	1.61684	1.616838	2.2655	2.2655	0.00354461	0.0535696	0.013076	0.0472487	0.0514237	0.00354461	0.114292	0.0917316	0.103491	0.000984434	0.0535696	0.114292	0.277633	0.0882732	0.0593175	0.013076	0.0917316	0.277633	0.0894305	0.0528711	0.0472487	0.103491	0.0882732	0.0894305	0.0672969	0.0514237	0.000984434	0.0593175	0.0528711	0.0672969	3.873836
302	-1223.819	-1220.091	-3.727924	2.026646	0.0028233	0.0028233	0.0028233	0.0028233	0.0028233	0.0028233	3.23368	3.23368	3.23368	3.23368	3.23368	3.23368	0.00174466	1.99826	0.0295481	33.8431	1.61825	1.61825	1.61825	1.61825	1.61825	1.61825	1.618251	2.02665	2.02665	0.00323769	0.0487833	0.0149193	0.0284805	0.0521986	0.00323769	0.114292	0.092283	0.086282	0.00108801	0.0487833	0.114292	0.277633	0.0849096	0.0682169	0.0149193	0.092283	0.277633	0.093814	0.0528797	0.0284805	0.086282	0.0849096	0.093814	0.0615632	0.0521986	0.00108801	0.0682169	0.0528797	0.0615632	5.221331
303	-1223.28	-1221.086	-2.194154	2.026646	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	3.28768	3.28768	3.28768	3.28768	3.28768	3.28768	0.00881126	1.99119	0.0665216	15.0327	1.65111	1.65111	1.65111	1.65111	1.65111	1.65111	1.651112	2.02665	2.02665	0.00383581	0.0525714	0.0153735	0.0340018	0.065095	0.00383581	0.109099	0.0981602	0.129076	0.00135527	0.0525714	0.109099	0.277633	0.0737363	0.0611862	0.0153735	0.0981602	0.277633	0.109961	0.0528797	0.0340018	0.129076	0.0737363	0.109961	0.0503838	0.065095	0.00135527	0.0611862	0.0528797	0.0503838	4.018191
304	-1222.05	-1215.684	-6.365948	2.492326	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	3.28768	3.28768	3.28768	3.28768	3.28768	3.28768	0.00881126	1.99119	0.0665216	15.0327	1.65111	1.65111	1.65111	1.65111	1.65111	1.65111	1.651112	2.49233	2.49233	0.00409072	0.0549505	0.0192261	0.0340018	0.0827717	0.00409072	0.123046	0.0943633	0.11425	0.00149453	0.0549505	0.123046	0.299962	0.0736199	0.0588984	0.0192261	0.0943633	0.299962	0.0916099	0.0272023	0.0340018	0.11425	0.0736199	0.0916099	0.0513407	0.0827717	0.00149453	0.0588984	0.0272023	0.0513407	4.018191
305	-1219.654	-1215.067	-4.587023	2.277248	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	0.0145484	3.28768	3.28768	3.28768	3.28768	3.28768	3.28768	0.00881126	1.99119	0.0665216	15.0327	1.65111	1.65111	1.65111	1.65111	1.65111	1.65111	1.651112	2.27725	2.27725	0.00409072	0.0801413	0.0163317	0.0399916	0.0584668	0.00409072	0.123046	0.10266	0.11425	0.00144925	0.0801413	0.123046	0.284432	0.0736199	0.0771436	0.0163317	0.10266	0.284432	0.108193	0.0249621	0.0399916	0.11425	0.0736199	0.108193	0.0400548	0.0584668	0.00144925	0.0771436	0.0249621	0.0400548	4.018191
306	-1218.268	-1214.142	-4.126433	2.193988	0.0105517	0.0105517	0.0105517	0.0105517	0.0105517	0.0105517	3.29167	3.29167	3.29167	3.29167	3.29167	3.29167	0.00639065	1.99361	0.0566177	17.6623	1.65111	1.65111	1.65111	1.65111	1.65111	1.65111	1.651112	2.19399	2.19399	0.00388757	0.0597377	0.0169787	0.0383154	0.0680793	0.00388757	0.123046	0.10266	0.120468	0.00147497	0.0597377	0.123046	0.307589	0.0843583	0.0799523	0.0169787	0.10266	0.307589	0.0790915	0.0203307	0.0383154	0.120468	0.0843583	0.0790915	0.0302226	0.0680793	0.00147497	0.0799523	0.0203307	0.0302226	4.257193
307	-1218.593	-1214.627	-3.965629	2.193988	0.0105517	0.0105517	0.0105517	0.0105517	0.0105517	0.0105517	3.29167	3.29167	3.29167	3.29167	3.29167	3.29167	0.00639065	1.99361	0.0566177	17.6623	1.65111	1.65111	1.65111	1.65111	1.65111	1.65111	1.651112	2.19399	2.19399	0.00363458	0.0581158	0.0209967	0.0380458	0.0640912	0.00363458	0.124041	0.0799556	0.100559	0.00147057	0.0581158	0.124041	0.294376	0.0958967	0.0799523	0.0209967	0.0799556	0.294376	0.103641	0.023591	0.0380458	0.100559	0.0958967	0.103641	0.0300099	0.0640912	0.00147057	0.0799523	0.023591	0.0300099	4.257193
308	-1221.509	-1217.628	-3.880836	2.259781	0.0156508	0.0156508	0.0156508	0.0156508	0.0156508	0.0156508	3.42804	3.42804	3.42804	3.42804	3.42804	3.42804	0.00908954	1.99091	0.0675686	14.7998	1.72185	1.72185	1.72185	1.72185	1.72185	1.72185	1.721847	2.25978	2.25978	0.00263033	0.0707609	0.0218746	0.0430548	0.0640912	0.00263033	0.121824	0.0799556	0.088341	0.000972442	0.0707609	0.121824	0.294807	0.107052	0.0825083	0.0218746	0.0799556	0.294807	0.0642155	0.0229267	0.0430548	0.088341	0.107052	0.0642155	0.0227526	0.0640912	0.000972442	0.0825083	0.0229267	0.0227526	3.995037
309	-1220.352	-1216.011	-4.341854	2.259781	0.0112711	0.0112711	0.0112711	0.0112711	0.0112711	0.0112711	3.43242	3.43242	3.43242	3.43242	3.43242	3.43242	0.00654596	1.99345	0.0573038	17.4508	1.72185	1.72185	1.72185	1.72185	1.72185	1.72185	1.721847	2.25978	2.25978	0.00393213	0.0559642	0.0210611	0.0522447	0.0399613	0.00393213	0.111834	0.0889307	0.108328	0.00115717	0.0559642	0.111834	0.312934	0.103442	0.0825083	0.0210611	0.0889307	0.312934	0.0642155	0.0197471	0.0522447	0.108328	0.103442	0.0642155	0.0267076	0.0399613	0.00115717	0.0825083	0.0197471	0.0267076	4.239335
310	-1222.555	-1217.261	-5.293867	2.250066	0.00530584	0.00530584	0.00530584	0.00530584	0.00530584	0.00530584	3.43839	3.43839	3.43839	3.43839	3.43839	3.43839	0.00308148	1.99692	0.0392825	25.4566	1.72185	1.72185	1.72185	1.72185	1.72185	1.72185	1.721847	2.25007	2.25007	0.00447422	0.0724365	0.0231008	0.0450349	0.0468405	0.00447422	0.101649	0.110363	0.0854853	0.000979429	0.0724365	0.101649	0.312934	0.0934149	0.0860408	0.0231008	0.110363	0.312934	0.0636151	0.0285409	0.0450349	0.0854853	0.0934149	0.0636151	0.0281267	0.0468405	0.000979429	0.0860408	0.0285409	0.0281267	4.799146
311	-1224.411	-1217.866	-6.544978	2.4023	0.00454642	0.00454642	0.00454642	0.00454642	0.00454642	0.00454642	3.35216	3.35216	3.35216	3.35216	3.35216	3.35216	0.00270885	1.99729	0.0368275	27.1536	1.67836	1.67836	1.67836	1.67836	1.67836	1.67836	1.678355	2.4023	2.4023	0.00507935	0.0517661	0.033272	0.0383622	0.0455628	0.00507935	0.122354	0.107149	0.0854853	0.00101226	0.0517661	0.122354	0.265206	0.0891825	0.0860408	0.033272	0.107149	0.265206	0.083891	0.0317812	0.0383622	0.0854853	0.0891825	0.083891	0.0281267	0.0455628	0.00101226	0.0860408	0.0317812	0.0281267	4.894827
312	-1224.004	-1218.242	-5.76181	2.4023	0.00749772	0.00749772	0.00749772	0.00749772	0.00749772	0.00749772	3.34921	3.34921	3.34921	3.34921	3.34921	3.34921	0.0044673	1.99553	0.0473144	21.1352	1.67836	1.67836	1.67836	1.67836	1.67836	1.67836	1.678355	2.4023	2.4023	0.00381605	0.0552472	0.0314394	0.0565953	0.0360038	0.00381605	0.111062	0.092138	0.118619	0.00152141	0.0552472	0.111062	0.265206	0.0705776	0.0861723	0.0314394	0.092138	0.265206	0.0761684	0.0325686	0.0565953	0.118619	0.0705776	0.0761684	0.0201294	0.0360038	0.00152141	0.0861723	0.0325686	0.0201294	4.523332
313	-1221.074	-1214.908	-6.166089	2.45187	0.00749772	0.00749772	0.00749772	0.00749772	0.00749772	0.00749772	3.34921	3.34921	3.34921	3.34921	3.34921	3.34921	0.0044673	1.99553	0.0473144	21.1352	1.67836	1.67836	1.67836	1.67836	1.67836	1.67836	1.678355	2.45187	2.45187	0.00388405	0.063268	0.0222716	0.0334243	0.0419148	0.00388405	0.110267	0.114017	0.108242	0.00238118	0.063268	0.110267	0.255612	0.0727458	0.0771973	0.0222716	0.114017	0.255612	0.105304	0.0234338	0.0334243	0.108242	0.0727458	0.105304	0.0185185	0.0419148	0.00238118	0.0771973	0.0234338	0.0185185	4.523332
